target,probe
NM_001004587.2:39-1574,probe_f4881959f88600ff949ef65d7055e8f32b2b7ce9f419346d981d89f32884c6bc
XM_005157851.4:62-1591,probe_d4691dd7c03d24a9a97509137ee77bc1f5781e0276407749eaf58ce9235f1e8b
NM_199216.1:19-1395,probe_d4691dd7c03d24a9a97509137ee77bc1f5781e0276407749eaf58ce9235f1e8b
NM_001145564.1:93-1694,probe_ea0d6a381d2f3585dc0a380e29c85b4dff0e756026221e5a4e480b543fcbde72
XM_021474923.1:309-1748,probe_ea0d6a381d2f3585dc0a380e29c85b4dff0e756026221e5a4e480b543fcbde72
NM_213290.1:32-1450,probe_ec1dc6fe4d95d53ba81b88a3e9d72ef5cb423f4c1ed0e985352d909fde315c48
XM_009299335.3:27-1595,probe_ec1dc6fe4d95d53ba81b88a3e9d72ef5cb423f4c1ed0e985352d909fde315c48
NM_213301.2:109-1659,probe_f5b2c3b1ed2b1e9e4eae72eb495d7fb0aee9a2cc3edf8e14c1b1a46afecb533b
NM_200490.1:32-1582,probe_f5b2c3b1ed2b1e9e4eae72eb495d7fb0aee9a2cc3edf8e14c1b1a46afecb533b
XM_685413.8:250-2730,probe_e9a552e7696dbfc632d70558df1d0f104fc56fb9c5b2ca796392dd1291b6ecfc
NM_001003783.2:42-1016,probe_c92f7a1d53a3c60aa3a35c239a4c11297683aaa396870ad7bf85c3db3d522078
NM_205546.1:257-1654,probe_ca5958506b2ae80182440da23bc4184712bcb8f1417933f67d5de0ef752ad4cf
XM_017354986.2:144-2060,probe_e3d7c2335ced7c39f81e9cd559a7d7974a81600484525127ac9465d3d5c14d7e
NM_001080666.2:128-2062,probe_e3d7c2335ced7c39f81e9cd559a7d7974a81600484525127ac9465d3d5c14d7e
XM_003198146.5:245-4753,probe_bb197d168b37d01f6614804fdd5fb20946c94b52be607f1d300072321d378622
XM_021474684.1:653-3142,probe_bb197d168b37d01f6614804fdd5fb20946c94b52be607f1d300072321d378622
XM_017354804.2:238-4746,probe_bb197d168b37d01f6614804fdd5fb20946c94b52be607f1d300072321d378622
XM_001341859.7:98-4654,probe_bb197d168b37d01f6614804fdd5fb20946c94b52be607f1d300072321d378622
NM_199277.2:299-2194,probe_2dd812bf52e1d89b736eccf480bc25f9218f3ed60c68aaccda59f78c17fcc0b6
NM_001020470.2:30-1634,probe_b43d81d977e4087af1aa3acac983375a11f1872f549b43c5a2c559eea27d4c94
NM_182889.1:42-1802,probe_fe0eb23c4c143adc874028909aeeff574a0de66badc4199eea3f1dcfd85baf7f
XM_005172511.4:175-1932,probe_fe0eb23c4c143adc874028909aeeff574a0de66badc4199eea3f1dcfd85baf7f
NM_199662.1:115-1311,probe_e8724fe0a60154a2a9a86809ea9115e0eafe78766610458d573a0fad76298307
XM_005166714.4:1047-3347,probe_4ae861ec260e45bf7dcac25de54142b687c84a3dba5d7e930a8bafcc1b8489ca
NM_001328383.1:597-2909,probe_d5b30efe31e01be7c7df654e3496de3893e20c553d179ae22c7f4eb81f3e6f76
NM_001328383.1:597-2909,probe_d2f45b808905a8bbd5333d33a3b0a341696bfa6e41beb8b88fcac1ae5107a840
NM_001195613.1:1-4281,probe_19be9734e33fd6d8da606776a2347bfc654b56088b98362c57aa2c080ad95465
XM_017351905.2:164-4444,probe_19be9734e33fd6d8da606776a2347bfc654b56088b98362c57aa2c080ad95465
NM_001177494.1:109-1704,probe_ffae2e923b884ba0104d3e14eb09d0b48b882630b2c60179d3ce2521058320d2
NM_001361510.1:231-1826,probe_ffae2e923b884ba0104d3e14eb09d0b48b882630b2c60179d3ce2521058320d2
XM_005170846.4:781-2376,probe_ffae2e923b884ba0104d3e14eb09d0b48b882630b2c60179d3ce2521058320d2
NM_001177499.2:7-1602,probe_ffae2e923b884ba0104d3e14eb09d0b48b882630b2c60179d3ce2521058320d2
NM_001080692.1:256-1851,probe_ffae2e923b884ba0104d3e14eb09d0b48b882630b2c60179d3ce2521058320d2
NM_001361513.1:285-1889,probe_ffae2e923b884ba0104d3e14eb09d0b48b882630b2c60179d3ce2521058320d2
NM_001361514.1:115-1719,probe_ffae2e923b884ba0104d3e14eb09d0b48b882630b2c60179d3ce2521058320d2
NM_001040345.1:64-1659,probe_ffae2e923b884ba0104d3e14eb09d0b48b882630b2c60179d3ce2521058320d2
NM_001177493.1:600-2195,probe_ffae2e923b884ba0104d3e14eb09d0b48b882630b2c60179d3ce2521058320d2
NM_201129.1:129-1859,probe_d67f3ae8ceb3ccab41b19ec476de3af142de385886b5d55a252e0807a2cbaa7c
XM_005156494.4:405-2135,probe_d67f3ae8ceb3ccab41b19ec476de3af142de385886b5d55a252e0807a2cbaa7c
NM_001089458.1:42-1559,probe_ef9f388816c6b55a887461e2161724bf77a876ef3950e5e79f5eec302e61add3
XM_021470157.1:403-1107,probe_b33024577f0f393dcf80df1d2805c38319ac98495f653ed059830c8ebb164c11
XM_005164252.4:413-1051,probe_b33024577f0f393dcf80df1d2805c38319ac98495f653ed059830c8ebb164c11
NM_001002045.3:59-547,probe_b33024577f0f393dcf80df1d2805c38319ac98495f653ed059830c8ebb164c11
XM_005170256.4:321-1943,probe_f70cabd76d6343d70f73b7e9523a75da73a9912eae39d05cb2ecb59f8aff9610
XM_021481270.1:301-1905,probe_f70cabd76d6343d70f73b7e9523a75da73a9912eae39d05cb2ecb59f8aff9610
XM_021481269.1:384-2003,probe_f70cabd76d6343d70f73b7e9523a75da73a9912eae39d05cb2ecb59f8aff9610
XM_009306722.3:272-1507,probe_f0f8e7b05a951bf466bab8982cbb06829feea45a37a3660aa5a3e8e386fd2ccb
XM_009306721.3:1288-2547,probe_f0f8e7b05a951bf466bab8982cbb06829feea45a37a3660aa5a3e8e386fd2ccb
XM_001920978.7:615-1844,probe_f0f8e7b05a951bf466bab8982cbb06829feea45a37a3660aa5a3e8e386fd2ccb
XM_009306720.3:618-1877,probe_f0f8e7b05a951bf466bab8982cbb06829feea45a37a3660aa5a3e8e386fd2ccb
XM_001921058.7:194-1549,probe_68cbc58fa027e7d62a53bc1078f10b74c8932494caf6afe6c0d1ee4a73cecf04
XM_021477364.1:122-1972,probe_f231669762752280248c8ccf57f8bbf887553ff1d91f088e8c1ca55aa1dc0337
XM_005166405.4:123-1853,probe_f231669762752280248c8ccf57f8bbf887553ff1d91f088e8c1ca55aa1dc0337
NM_001201361.1:70-1920,probe_f231669762752280248c8ccf57f8bbf887553ff1d91f088e8c1ca55aa1dc0337
NM_001083123.1:364-2970,probe_9cb36f70bdba25f3836952774f45865e8c523a8c1c0cc176dca85991ca4d7020
NM_131467.1:23-1606,probe_ec682003ec78d5da2a051c8ce7d47580f3c573b6bb2719d3e44a18aed6d85eb7
NM_001001730.2:92-1591,probe_b4f567fbd6a0fc476305ae7a09d538f5bfae071c7ef4c021e5cef4947c9e1746
XM_017351764.2:1329-4064,probe_fba309b52b23f3b9005d6c83ecd8378e6089ad6228da6335449d6785c57f4d78
XM_017351763.2:1329-4163,probe_fba309b52b23f3b9005d6c83ecd8378e6089ad6228da6335449d6785c57f4d78
XM_009292848.3:930-3866,probe_fba309b52b23f3b9005d6c83ecd8378e6089ad6228da6335449d6785c57f4d78
XM_017351762.2:930-3869,probe_fba309b52b23f3b9005d6c83ecd8378e6089ad6228da6335449d6785c57f4d78
NM_205542.2:265-1092,probe_f819277b46296869f7fc814375163c3c8c3f39bd539ad110871682c6c56f87dd
NM_001204272.1:265-1134,probe_f819277b46296869f7fc814375163c3c8c3f39bd539ad110871682c6c56f87dd
NM_001014310.2:94-1983,probe_aa09e239cafc455521e5e6e1a9327e52c03ab9cc05daccc5b006d5a9f9ea5a62
XM_021468818.1:16-1986,probe_aa09e239cafc455521e5e6e1a9327e52c03ab9cc05daccc5b006d5a9f9ea5a62
XM_021474555.1:860-3289,probe_b990631692023d79fcd282f38a7bb85ad9592b6ae42cbf81e932ef1d6bf88dc5
XM_021474556.1:817-3246,probe_b990631692023d79fcd282f38a7bb85ad9592b6ae42cbf81e932ef1d6bf88dc5
XM_021473787.1:153-2582,probe_b990631692023d79fcd282f38a7bb85ad9592b6ae42cbf81e932ef1d6bf88dc5
XM_021473786.1:337-3315,probe_b990631692023d79fcd282f38a7bb85ad9592b6ae42cbf81e932ef1d6bf88dc5
XM_021473785.1:210-3272,probe_b990631692023d79fcd282f38a7bb85ad9592b6ae42cbf81e932ef1d6bf88dc5
XM_017353993.2:153-2582,probe_b990631692023d79fcd282f38a7bb85ad9592b6ae42cbf81e932ef1d6bf88dc5
XM_017353992.2:337-3315,probe_b990631692023d79fcd282f38a7bb85ad9592b6ae42cbf81e932ef1d6bf88dc5
XM_017353990.2:210-3272,probe_b990631692023d79fcd282f38a7bb85ad9592b6ae42cbf81e932ef1d6bf88dc5
XM_021469981.1:367-11424,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_021469982.1:366-11414,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_021469977.1:366-11453,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_009296941.3:366-11468,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_021469983.1:366-11411,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_009296942.3:366-11435,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_009296944.3:366-11180,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_009296945.3:366-11114,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_009296946.3:366-11030,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_021469987.1:366-10877,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_021469988.1:366-10874,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_021469985.1:366-11342,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_009296943.3:366-11432,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_021469975.1:367-11472,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_021469984.1:367-11394,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_021469976.1:367-11469,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_021469978.1:367-11445,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
XM_021469980.1:367-11442,probe_e2a700c676f1a2c4cd6b885148f619baa79426d6e1149167dcf6ca32c41d1e06
NM_001130623.2:109-1632,probe_f9e622e6d9d1cb0afa1a04e255511dffc784ef1ed660a143ef4ec3ec9c87aa37
NM_001042772.1:1-1842,probe_df8d35df343fed2880eda189474063a8244e9720b78cf4901d11bd2b8a9dedb7
XM_009294223.3:357-2333,probe_df8d35df343fed2880eda189474063a8244e9720b78cf4901d11bd2b8a9dedb7
XM_694062.9:110-1942,probe_f27afe16532d01fe90a6004a588377c1f2b0f63bd9bc0b8db3b41d80908a1ae9
NM_001025504.2:39-1859,probe_f3dde61800ccf08af07d25e9bea4f49e43843e2020bf7025a2136271217c89ff
XM_009297698.3:389-1768,probe_db84b4bd30bbbe894108b21d377ce437c0669677c40384cb96f3d7e4e709f1d0
NM_001102567.1:1-1380,probe_db84b4bd30bbbe894108b21d377ce437c0669677c40384cb96f3d7e4e709f1d0
XM_009301101.3:399-2486,probe_cd4a1c61fbd1e7dd1163f43538f43325983c2671e706ee575d538d903cc2746d
XM_009301102.3:395-2482,probe_cd4a1c61fbd1e7dd1163f43538f43325983c2671e706ee575d538d903cc2746d
XM_001340304.6:125-1807,probe_fbbe0265a32723ea94e3ec73cbef1076111a6c8496e1082681f6931bb90bdf5e
XM_021467125.1:398-2080,probe_fbbe0265a32723ea94e3ec73cbef1076111a6c8496e1082681f6931bb90bdf5e
XM_021467126.1:192-1844,probe_fbbe0265a32723ea94e3ec73cbef1076111a6c8496e1082681f6931bb90bdf5e
NM_201508.1:47-1603,probe_fcf46583c044735f19c29648b63d253b68e08df8c84f9dd10c79d9e6d18c53b8
XM_005163231.4:81-1637,probe_fcf46583c044735f19c29648b63d253b68e08df8c84f9dd10c79d9e6d18c53b8
XM_009297055.3:29-1648,probe_fcf46583c044735f19c29648b63d253b68e08df8c84f9dd10c79d9e6d18c53b8
XM_003198146.5:245-4753,probe_ac6b20a4fb8a4281139ab3c081aaceac75ff640d40792ee9f199a743c4c973a5
XM_017354804.2:238-4746,probe_ac6b20a4fb8a4281139ab3c081aaceac75ff640d40792ee9f199a743c4c973a5
NM_001079851.1:31-1530,probe_b05692199a62498d3c46673b53e28bd560716353e04930561e8e62b3b7e05575
XM_017353539.2:19-1536,probe_b05692199a62498d3c46673b53e28bd560716353e04930561e8e62b3b7e05575
NM_001002092.2:203-1525,probe_b05692199a62498d3c46673b53e28bd560716353e04930561e8e62b3b7e05575
NM_001004588.1:209-1648,probe_fefbffc56608f970f650140b1960715d2ff69670db0ea79b7ca4657e1234dfab
XM_005166162.4:151-1737,probe_fefbffc56608f970f650140b1960715d2ff69670db0ea79b7ca4657e1234dfab
XM_005166163.4:244-1683,probe_fefbffc56608f970f650140b1960715d2ff69670db0ea79b7ca4657e1234dfab
XM_005166161.4:246-2006,probe_fefbffc56608f970f650140b1960715d2ff69670db0ea79b7ca4657e1234dfab
XM_005166160.4:246-2114,probe_fefbffc56608f970f650140b1960715d2ff69670db0ea79b7ca4657e1234dfab
NM_001002560.1:356-1045,probe_5f5c4a2f4de09fee16fc7a33a01ccd460933c1ffd599ff9575d8bb47389e97c5
XM_005158344.4:366-1055,probe_5f5c4a2f4de09fee16fc7a33a01ccd460933c1ffd599ff9575d8bb47389e97c5
XM_005158346.4:8-502,probe_5f5c4a2f4de09fee16fc7a33a01ccd460933c1ffd599ff9575d8bb47389e97c5
XM_003198146.5:245-4753,probe_e05584f495c3102e23cb75cb825d690d147a860cd5f27d1cb27635adb760eab9
XM_017354804.2:238-4746,probe_e05584f495c3102e23cb75cb825d690d147a860cd5f27d1cb27635adb760eab9
XM_005163328.3:169-7086,probe_92f7c8854f97fe2dbff94721fa477c15e44b4acbb29bbb5f1c14bc99a19d5dd9
XM_021467019.1:169-7152,probe_92f7c8854f97fe2dbff94721fa477c15e44b4acbb29bbb5f1c14bc99a19d5dd9
NM_214716.1:185-2686,probe_d28670ad72a0bbb17590ff7ee9e2ff0860cd3388bcf6fa055778a9c8ea0ea935
NM_001384147.1:95-1993,probe_fff36302004310ed532fe9215fc18c0055cc83e04c49d03984f1e3e0e30204e6
NM_214716.1:185-2686,probe_e469b4a4cca9ff59c22c34be8186057784583b6c1a5d03bfb3483eb08333b22e
NM_001080034.2:126-548,probe_e7bc4532c7a549174e6060c014652ed4b98cba80dfda6d809964051c04073420
NM_131310.3:128-2305,probe_ecd359d6a320b33e5ade4ae56a21c1d97a62685d4f9747af377610b797668995
NM_131328.1:70-2250,probe_ecd359d6a320b33e5ade4ae56a21c1d97a62685d4f9747af377610b797668995
NM_001002560.1:356-1045,probe_fa897e33db4912f39479922d4e570a59ed1c9363ddc6655fb5717046e2e455f9
XM_005158346.4:8-502,probe_fa897e33db4912f39479922d4e570a59ed1c9363ddc6655fb5717046e2e455f9
XM_005158344.4:366-1055,probe_fa897e33db4912f39479922d4e570a59ed1c9363ddc6655fb5717046e2e455f9
XM_005163328.3:169-7086,probe_e6c07e50e34d81584a01b4f3496d530945e916254562199ebe877fa74c58fe34
XM_021467019.1:169-7152,probe_e6c07e50e34d81584a01b4f3496d530945e916254562199ebe877fa74c58fe34
NM_001110454.1:108-2129,probe_fc03c721ed50a43505ba47b6738f6b93c1e6d1675edfb493ec9d07a7facd77a9
NM_131154.3:89-1642,probe_e91073f73cbeb75a233b321db8da1ba839ec3faac56fb7e00eaea21a41f0cd70
XM_005156814.4:156-2846,probe_fb920b4467dd6d52e35c48753520fe3dcb6edfae338c177775af7d3fe57d525d
NM_001001840.3:220-2928,probe_fb920b4467dd6d52e35c48753520fe3dcb6edfae338c177775af7d3fe57d525d
XM_009307306.3:296-3004,probe_fb920b4467dd6d52e35c48753520fe3dcb6edfae338c177775af7d3fe57d525d
NM_001327762.1:42-770,probe_ee70a24bdee07743f55e7cd23ef5ee2d657a59e9586158adc38482eacdcc8c3b
XM_021470048.1:349-1842,probe_fccc70e529e792e652c1eb3afff840caaf9972ca56d96b58a6b520ec2980ff6f
XM_009297119.3:196-1689,probe_fccc70e529e792e652c1eb3afff840caaf9972ca56d96b58a6b520ec2980ff6f
NM_198064.1:113-2269,probe_7c06784bfbd9e7c52c1ad66bf439f6176a2af1aebfbfce0f674c7ddb0f597191
NM_001004634.2:43-615,probe_a219e0ed203c963e10f49d1dcc111e69d7d0c4c3afbec4e6a6179b7c4c27df34
XM_002666958.6:230-2086,probe_9bd5705049deb20ef0f5a29db6ed68ffdaa026a704068e86bbe14f8ca57507ca
NM_001110454.1:108-2129,probe_cefb5dd2c27b9e0ee2e46d0111af454ecb04108950d6fe7cdf70936da4970bc1
NM_131674.1:9-2222,probe_d4161dfe5363798d805a29b8b6d5881006c4553bbc04544d19064dd28dd884c6
XM_009302940.3:177-2345,probe_d4161dfe5363798d805a29b8b6d5881006c4553bbc04544d19064dd28dd884c6
XM_009302939.3:1134-3305,probe_d4161dfe5363798d805a29b8b6d5881006c4553bbc04544d19064dd28dd884c6
XM_009302938.3:1134-3350,probe_d4161dfe5363798d805a29b8b6d5881006c4553bbc04544d19064dd28dd884c6
XM_021470048.1:349-1842,probe_df623d0ddb73fbce4425e1f6636aee28193db0bf6274dcc873c4354f4fe5234a
XM_009297119.3:196-1689,probe_df623d0ddb73fbce4425e1f6636aee28193db0bf6274dcc873c4354f4fe5234a
NM_001166335.1:57-1910,probe_e244b2d8a9c33a44b453aa156fe532860e732e387a6a9c3c387193bd1b2af0f0
XM_005156814.4:156-2846,probe_fda6b0d68a8ddc86af9b9b69f680102d27880560f9d0950caaeac41b8c9bd0c8
NM_001001840.3:220-2928,probe_fda6b0d68a8ddc86af9b9b69f680102d27880560f9d0950caaeac41b8c9bd0c8
XM_009307306.3:296-3004,probe_fda6b0d68a8ddc86af9b9b69f680102d27880560f9d0950caaeac41b8c9bd0c8
XM_001337228.7:234-1874,probe_e86ec485ecf3215f5641132fe75d542fbee3546a5e3d857f1786b0c97cfc4831
XM_021473120.1:239-1813,probe_e86ec485ecf3215f5641132fe75d542fbee3546a5e3d857f1786b0c97cfc4831
NM_001114569.2:1-2055,probe_df53af0310188584b7a8beec8659246e4fedb7cc86a198b33fa76658a562a46e
XM_005156538.4:98-2128,probe_df53af0310188584b7a8beec8659246e4fedb7cc86a198b33fa76658a562a46e
XM_005156539.4:98-2125,probe_df53af0310188584b7a8beec8659246e4fedb7cc86a198b33fa76658a562a46e
NM_001177496.1:24-1622,probe_f01bab822cf0cc4033fb1b1e5c171008b21932858c14a5de60435b5c50314830
XM_021468920.1:302-2335,probe_df244ed58917f05b592508259fbea8f4287d87f6fd2fc311c5e5fe327d2daf32
NM_001037678.2:77-2110,probe_df244ed58917f05b592508259fbea8f4287d87f6fd2fc311c5e5fe327d2daf32
NM_001123277.1:188-1729,probe_d4c20991e82511dd766ac4203d43a966ffb7e5ec40da3afb30cbe355bd508a75
XM_694808.9:174-1664,probe_7c191904e0da4d7ad7fe731e61e395e97ec6279887937a1b7f1dcd1fe84add59
XM_682593.7:577-2502,probe_f417c5571a097373ef005737d01d4dbe5be3555c905213cafa5f3b2d0b54607f
NM_001020711.3:364-2604,probe_d925edee0768b5b078b5817c0cbb05e159c62c9a1edc9e605871d3d8550f8db3
XM_003199465.5:235-4281,probe_f303f14cf8b6bc14c91eefb6392054e07af48ca6ba1b3ca6b8bb4fa400e33337
XM_001334054.3:1-1512,probe_d1b8bdc8ca1ca8232cca550fc3945ec1073f17e61155308ca451666122fabdba
NM_131879.2:87-1646,probe_b33297b54599225ca78db345170100e2db59e9d134c055afecc50f8bad4f2193
NM_001083049.1:3-1493,probe_f7b654640a26ff55963c0bb13be96466ef851ec6161b0b093c15eb23ae30cd06
NM_200139.1:111-1601,probe_f7b654640a26ff55963c0bb13be96466ef851ec6161b0b093c15eb23ae30cd06
NM_178295.2:91-2553,probe_c1985addea63a03a3336dbd6ea10ad0906dc0e4be1512a7dba1bb168fb47858b
XM_005168339.4:475-2937,probe_c1985addea63a03a3336dbd6ea10ad0906dc0e4be1512a7dba1bb168fb47858b
NM_001080034.2:126-548,probe_eed01868b5db9b5d0691b5de539719511043771f0a7ffff4259aa938546fef91
XM_005163328.3:169-7086,probe_fec7d6e748e3d2fb0bee1ad9c69cafa8741a1fca5ac0614bda2dd2aecb0a112d
XM_021467019.1:169-7152,probe_fec7d6e748e3d2fb0bee1ad9c69cafa8741a1fca5ac0614bda2dd2aecb0a112d
XM_017352254.2:163-2163,probe_f090d528ab23faf3014be5e067f88473135984e396c1b8b7caba0c19f277c671
NM_199773.1:118-1131,probe_a510b208b3e907025ff9ca255e4a0b7391aefdfb547002698c9ae53320ce79e0
XM_681540.8:319-18060,probe_efd8a1ec99b1f8d5070df8e8632cc4525f428dc5631fbd57762343b234553ee4
XM_021469981.1:367-11424,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_021469982.1:366-11414,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_021469977.1:366-11453,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_009296941.3:366-11468,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_021469983.1:366-11411,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_009296942.3:366-11435,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_009296944.3:366-11180,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_009296945.3:366-11114,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_009296946.3:366-11030,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_021469987.1:366-10877,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_021469988.1:366-10874,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_021469985.1:366-11342,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_009296943.3:366-11432,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_021469975.1:367-11472,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_021469984.1:367-11394,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_021469976.1:367-11469,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_021469978.1:367-11445,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_021469980.1:367-11442,probe_ff72df680df6d4b68d221da0b78358cadac65153266f494749160786aba6f3a1
XM_021481358.1:16-1710,probe_4c9d1c91d8c2357fb33e9b19b5255c488d7e873790cc6621627f9c307d3c6c56
XM_005157572.4:155-2014,probe_4c9d1c91d8c2357fb33e9b19b5255c488d7e873790cc6621627f9c307d3c6c56
NM_200405.1:230-1945,probe_4c9d1c91d8c2357fb33e9b19b5255c488d7e873790cc6621627f9c307d3c6c56
XM_005157571.4:135-2015,probe_4c9d1c91d8c2357fb33e9b19b5255c488d7e873790cc6621627f9c307d3c6c56
XM_009294687.3:97-2490,probe_d09044c6181494d63df49d6331a29c90976dc585555c4b24f1b833e79c4ca581
XM_021468625.1:196-2589,probe_d09044c6181494d63df49d6331a29c90976dc585555c4b24f1b833e79c4ca581
XM_005160548.4:536-3007,probe_d09044c6181494d63df49d6331a29c90976dc585555c4b24f1b833e79c4ca581
XM_677841.6:337-2730,probe_d09044c6181494d63df49d6331a29c90976dc585555c4b24f1b833e79c4ca581
NM_130957.2:29-2707,probe_aef07aa39d8a99503b8e321adf18fae163bd40bd74c8a20dfa95105b66fd8b02
XM_009294633.3:639-3317,probe_aef07aa39d8a99503b8e321adf18fae163bd40bd74c8a20dfa95105b66fd8b02
XM_021468354.1:640-3315,probe_aef07aa39d8a99503b8e321adf18fae163bd40bd74c8a20dfa95105b66fd8b02
NM_001002353.1:72-1022,probe_be80be7b60c5998b54523b9c37542134c604c80da9e8a11fa87558c49be20cc3
XM_005163425.4:163-939,probe_be80be7b60c5998b54523b9c37542134c604c80da9e8a11fa87558c49be20cc3
XM_005163424.4:125-1075,probe_be80be7b60c5998b54523b9c37542134c604c80da9e8a11fa87558c49be20cc3
XM_681540.8:319-18060,probe_ebebc80bd3588e4e5fd7e142314a35ecacd28481126ea4271cac751d80675df3
NM_131802.1:26-3289,probe_ba965a568d5470ff148d2a95787f8d5157978a552f5de5cf6399680f46223e6f
XM_001920827.7:167-7129,probe_f493f175507c512b507b2b0a53a64563ee1789736e851d5df050d8692aa6a98a
XM_009305796.2:167-7153,probe_f493f175507c512b507b2b0a53a64563ee1789736e851d5df050d8692aa6a98a
NM_152981.1:60-1841,probe_53198af8a40054d02bd52e85a97dc98eb6b8b1f75a4e36a38fbd094c81505020
XM_021466611.1:227-2395,probe_53198af8a40054d02bd52e85a97dc98eb6b8b1f75a4e36a38fbd094c81505020
XM_021466610.1:215-2464,probe_53198af8a40054d02bd52e85a97dc98eb6b8b1f75a4e36a38fbd094c81505020
NM_001002369.1:116-1087,probe_bf76def427be7feb49d728985229648e000ff7431a4f0aff0ebeca7ec5a58274
NM_152981.1:60-1841,probe_e13cb5554bda758584a9e42343c7483326d8396321eacb85a83b985fb6d348ae
XM_021466611.1:227-2395,probe_e13cb5554bda758584a9e42343c7483326d8396321eacb85a83b985fb6d348ae
XM_021466610.1:215-2464,probe_e13cb5554bda758584a9e42343c7483326d8396321eacb85a83b985fb6d348ae
NM_001045256.1:133-1713,probe_cbed906239a64dd67910b89f8a655ebc01f19aa3ee5f0ac295aaf923b358a1ad
NM_001145708.1:187-1767,probe_cbed906239a64dd67910b89f8a655ebc01f19aa3ee5f0ac295aaf923b358a1ad
NM_001110454.1:108-2129,probe_cfbac5594389bedc0d2501d8b5e3b929053883f42c9b55c2d5f78774385cbd0f
XM_001919623.5:232-1875,probe_f84f21e5024ada138ae6da8dec7c2b932f15f8e9a9cd1fd9a4f0f864b455b4b8
XM_009299713.3:321-1964,probe_f84f21e5024ada138ae6da8dec7c2b932f15f8e9a9cd1fd9a4f0f864b455b4b8
XM_021474725.1:232-1875,probe_f84f21e5024ada138ae6da8dec7c2b932f15f8e9a9cd1fd9a4f0f864b455b4b8
XM_021474726.1:321-1964,probe_f84f21e5024ada138ae6da8dec7c2b932f15f8e9a9cd1fd9a4f0f864b455b4b8
NM_001045321.1:302-3103,probe_f2fe8e64bdc4c095ba642df3d1b4b3c0384c07897d120a7fe28c7051d1794c0c
XM_005157541.4:139-1722,probe_e0107f863a06252c46dc26e02c892cbebda107f25ae64133126c9fc7a18205f4
XM_001335943.7:269-1738,probe_e0107f863a06252c46dc26e02c892cbebda107f25ae64133126c9fc7a18205f4
XM_021468042.1:155-2728,probe_fc7451a33902f6b23b8b3371146ce53bacc79dde765b8a8459840fe5c3aa824e
